,Crop_Year,Season,Crop,Area,Production
2773,2014,Whole Year ,Sweet potato,6299,76870
2774,2014,Whole Year ,Tapioca,76223,2950476
2775,2014,Whole Year ,Tobacco,119196,110104
2776,2014,Whole Year ,Total foodgrain,875381,1612965
2777,2014,Whole Year ,Turmeric,37562,122035
2778,2014,Whole Year ,Wheat,1,3
2779,2014,Winter     ,Groundnut,1916,1935.7
2780,2014,Winter     ,Horse-gram,38245,13174.5
2781,2014,Winter     ,Maize,215,335.6
2782,2014,Winter     ,Moong(Green Gram),97798,29845.9
2783,2014,Winter     ,Paddy,1882756,3717906
2784,2014,Winter     ,Potato,14483,147037.1
2785,2014,Winter     ,Ragi,35945,26949.7
2786,2014,Winter     ,Rapeseed &Mustard,10119,2470.2
2787,2014,Winter     ,Rice,11925990,29966996
2788,2014,Winter     ,Sesamum,19044,5351.2
2789,2014,Winter     ,Sugarcane,10047,722890.6
2790,2014,Winter     ,Urad,56121,20452.8
2791,2014,Winter     ,Wheat,139,289
2792,2015,Autumn     ,Groundnut,16983,13593.5
2793,2015,Autumn     ,Jute,1204,2616.9
2794,2015,Autumn     ,Maize,52843,103996.6
2795,2015,Autumn     ,Moong(Green Gram),19391,4715.3
2796,2015,Autumn     ,Ragi,14230,8780
2797,2015,Autumn     ,Rice,541000,390357
2798,2015,Autumn     ,Sesamum,2959,623.5
2799,2015,Autumn     ,Urad,20281,5004.4
2800,2015,Kharif     ,Maize,38955,68310
2801,2015,Kharif     ,Other Kharif pulses,2766,2698
2802,2015,Kharif     ,Rice,10669,19687
2803,2015,Kharif     ,Small millets,2853,2911
2804,2015,Kharif     ,Soyabean,3278,3190
2805,2015,Kharif     ,Urad,2904,2682
2806,2015,Rabi       ,Barley,447,472
2807,2015,Rabi       ,Rapeseed &Mustard,3658,3120
2808,2015,Rabi       ,Wheat,323,346
2809,2015,Summer     ,Groundnut,32819,40756.7
2810,2015,Summer     ,Horse-gram,156,26.5
2811,2015,Summer     ,Maize,2489,6520.9
2812,2015,Summer     ,Moong(Green Gram),200039,65013.8
2813,2015,Summer     ,Ragi,297,264.9
2814,2015,Summer     ,Rice,234000,782000
2815,2015,Summer     ,Sesamum,4633,1217.7
2816,2015,Summer     ,Urad,7564,3171.4
2817,2015,Summer     ,Wheat,367,494.4
2818,2015,Winter     ,Groundnut,1404,1811
2819,2015,Winter     ,Horse-gram,33206,9416.2
2820,2015,Winter     ,Maize,255,459.4
2821,2015,Winter     ,Moong(Green Gram),70356,15493.4
2822,2015,Winter     ,Potato,5626,57233.6
2823,2015,Winter     ,Ragi,31166,19281.1
2824,2015,Winter     ,Rapeseed &Mustard,7308,1496.6
2825,2015,Winter     ,Rice,3167000,4702000
2826,2015,Winter     ,Sesamum,12434,2298.4
2827,2015,Winter     ,Sugarcane,8962,577157.2
2828,2015,Winter     ,Urad,46473,16205.3
