,State_Name,District_Name,Crop,Area,Production
7584,Karnataka,GADAG,Coconut ,7946,75207.06
7585,Karnataka,GADAG,Coriander,2513,498
7586,Karnataka,GADAG,Cotton(lint),976748,1299599
7587,Karnataka,GADAG,Cowpea(Lobia),5602,2058
7588,Karnataka,GADAG,Dry chillies,230051,143560
7589,Karnataka,GADAG,Dry ginger,14,216
7590,Karnataka,GADAG,Garlic,2041,1478
7591,Karnataka,GADAG,Gram,814658,335838
7592,Karnataka,GADAG,Grapes,21,615
7593,Karnataka,GADAG,Groundnut,974806,497175
7594,Karnataka,GADAG,Horse-gram,31096,12120
7595,Karnataka,GADAG,Jowar,1303011,829004
7596,Karnataka,GADAG,Linseed,13454,4494
7597,Karnataka,GADAG,Maize,577158,1556974
7598,Karnataka,GADAG,Mango,363,1306
7599,Karnataka,GADAG,Mesta,23,62
7600,Karnataka,GADAG,Moong(Green Gram),1028882,182055
7601,Karnataka,GADAG,Niger seed,12216,3548
7602,Karnataka,GADAG,Onion,504745,2219208
7603,Karnataka,GADAG,Other  Rabi pulses,5791,1064
7604,Karnataka,GADAG,Other Fresh Fruits,216,613
7605,Karnataka,GADAG,Other Kharif pulses,13286,4895.24
7606,Karnataka,GADAG,Papaya,6,16
7607,Karnataka,GADAG,Peas & beans (Pulses),12,102
7608,Karnataka,GADAG,Pome Fruit,106,626
7609,Karnataka,GADAG,Potato,2,19
7610,Karnataka,GADAG,Ragi,561,677
7611,Karnataka,GADAG,Rapeseed &Mustard,1539,478
7612,Karnataka,GADAG,Rice,30489,79735.25
7613,Karnataka,GADAG,Safflower,69659,47147
7614,Karnataka,GADAG,Sannhamp,38,9
7615,Karnataka,GADAG,Sesamum,22994,10296
7616,Karnataka,GADAG,Small millets,8562,3904
7617,Karnataka,GADAG,Soyabean,557,471
7618,Karnataka,GADAG,Sugarcane,11728,1083117
7619,Karnataka,GADAG,Sunflower,1061836,396671
7620,Karnataka,GADAG,Sweet potato,6,49
7621,Karnataka,GADAG,Tobacco,1053,750
7622,Karnataka,GADAG,Tomato,590,3693
7623,Karnataka,GADAG,Turmeric,11,55
7624,Karnataka,GADAG,Urad,483,138.1
7625,Karnataka,GADAG,Wheat,569271,335654
7626,Karnataka,GULBARGA,Arhar/Tur,6225053,3406452
7627,Karnataka,GULBARGA,Bajra,946499,728248
7628,Karnataka,GULBARGA,Banana,20810,454275
7629,Karnataka,GULBARGA,Beans & Mutter(Vegetable),2,17
7630,Karnataka,GULBARGA,Black pepper,2,4
7631,Karnataka,GULBARGA,Brinjal,938,6211
7632,Karnataka,GULBARGA,Cashewnut Processed,1,0
7633,Karnataka,GULBARGA,Cashewnut Raw,1,1
7634,Karnataka,GULBARGA,Castor seed,1530,1341
7635,Karnataka,GULBARGA,Citrus Fruit,2272,8665
7636,Karnataka,GULBARGA,Coconut ,9325,86717.88
7637,Karnataka,GULBARGA,Coriander,761,150
7638,Karnataka,GULBARGA,Cotton(lint),495337,1685090
7639,Karnataka,GULBARGA,Cowpea(Lobia),4142,1135
7640,Karnataka,GULBARGA,Dry chillies,57263,100768
7641,Karnataka,GULBARGA,Dry ginger,398,2855.2
7642,Karnataka,GULBARGA,Garlic,231,525
7643,Karnataka,GULBARGA,Gram,2418097,1687728
7644,Karnataka,GULBARGA,Grapes,262,7240
7645,Karnataka,GULBARGA,Groundnut,972492,703977
7646,Karnataka,GULBARGA,Horse-gram,42892,15234
7647,Karnataka,GULBARGA,Jowar,5314213,4403874
7648,Karnataka,GULBARGA,Linseed,11565,3335
7649,Karnataka,GULBARGA,Maize,71577,165790
7650,Karnataka,GULBARGA,Mango,2564,7871
7651,Karnataka,GULBARGA,Mesta,17628,31622
7652,Karnataka,GULBARGA,Moong(Green Gram),1447939,375222
7653,Karnataka,GULBARGA,Niger seed,24404,3848
7654,Karnataka,GULBARGA,Onion,38365,334204
7655,Karnataka,GULBARGA,Other  Rabi pulses,641,97
7656,Karnataka,GULBARGA,Other Fresh Fruits,141,407
7657,Karnataka,GULBARGA,Other Kharif pulses,23530,6121.4
7658,Karnataka,GULBARGA,Paddy,9073,26886
7659,Karnataka,GULBARGA,Papaya,70,153
7660,Karnataka,GULBARGA,Peas & beans (Pulses),8,71
7661,Karnataka,GULBARGA,Pome Fruit,269,1581
7662,Karnataka,GULBARGA,Potato,323,2883
7663,Karnataka,GULBARGA,Ragi,100,122
7664,Karnataka,GULBARGA,Rapeseed &Mustard,785,207
7665,Karnataka,GULBARGA,Rice,780232,1875467.8
7666,Karnataka,GULBARGA,Safflower,247023,164537
7667,Karnataka,GULBARGA,Sannhamp,118,26
7668,Karnataka,GULBARGA,Sesamum,258986,105128
7669,Karnataka,GULBARGA,Small millets,7888,4430
7670,Karnataka,GULBARGA,Soyabean,39006,28073
7671,Karnataka,GULBARGA,Sugarcane,201484,12422174
7672,Karnataka,GULBARGA,Sunflower,1570441,647211
7673,Karnataka,GULBARGA,Sweet potato,214,1515
7674,Karnataka,GULBARGA,Tobacco,4,3
7675,Karnataka,GULBARGA,Tomato,941,8443
7676,Karnataka,GULBARGA,Turmeric,7718,27238
7677,Karnataka,GULBARGA,Urad,685080,229708
7678,Karnataka,GULBARGA,Wheat,354651,306735
7679,Karnataka,HASSAN,Arcanut (Processed),3171,3098
7680,Karnataka,HASSAN,Arecanut,51293,253563
7681,Karnataka,HASSAN,Arhar/Tur,44779,17603
7682,Karnataka,HASSAN,Atcanut (Raw),3171,16980
7683,Karnataka,HASSAN,Bajra,86,96
7684,Karnataka,HASSAN,Banana,34345,519640
7685,Karnataka,HASSAN,Beans & Mutter(Vegetable),1048,7155
7686,Karnataka,HASSAN,Black pepper,41146,88438.3
7687,Karnataka,HASSAN,Brinjal,3240,27179
7688,Karnataka,HASSAN,Cardamom,127200,7911
7689,Karnataka,HASSAN,Cashewnut,65,51.69
7690,Karnataka,HASSAN,Cashewnut Processed,20,4
7691,Karnataka,HASSAN,Cashewnut Raw,20,15
7692,Karnataka,HASSAN,Castor seed,43450,23714
7693,Karnataka,HASSAN,Citrus Fruit,194,3217
7694,Karnataka,HASSAN,Coconut ,1000704,8043234.12
7695,Karnataka,HASSAN,Coriander,2973,624
7696,Karnataka,HASSAN,Cotton(lint),27732,36582
7697,Karnataka,HASSAN,Cowpea(Lobia),69580,20048
7698,Karnataka,HASSAN,Dry chillies,36227,102630
7699,Karnataka,HASSAN,Dry ginger,157647,3112869.5
7700,Karnataka,HASSAN,Garlic,218,500
7701,Karnataka,HASSAN,Gram,45132,23241
7702,Karnataka,HASSAN,Grapes,2,59
7703,Karnataka,HASSAN,Groundnut,39165,36551
7704,Karnataka,HASSAN,Horse-gram,364323,166834
7705,Karnataka,HASSAN,Jowar,65789,61647
7706,Karnataka,HASSAN,Maize,700061,2363975
7707,Karnataka,HASSAN,Mango,2484,13176
7708,Karnataka,HASSAN,Moong(Green Gram),82319,16920
7709,Karnataka,HASSAN,Niger seed,69483,15178
7710,Karnataka,HASSAN,Onion,2477,13487
7711,Karnataka,HASSAN,Other  Rabi pulses,54842,12485
7712,Karnataka,HASSAN,Other Fresh Fruits,591,2078
7713,Karnataka,HASSAN,Other Kharif pulses,131212,52458.99
7714,Karnataka,HASSAN,Paddy,67596,281219
7715,Karnataka,HASSAN,Papaya,55,90
7716,Karnataka,HASSAN,Peas & beans (Pulses),3309,26489
7717,Karnataka,HASSAN,Pome Fruit,289,701
7718,Karnataka,HASSAN,Potato,479109,2285300
7719,Karnataka,HASSAN,Ragi,1779100,2495922
7720,Karnataka,HASSAN,Rapeseed &Mustard,4652,1290
7721,Karnataka,HASSAN,Rice,975882,2447554.92
7722,Karnataka,HASSAN,Sannhamp,6,1
7723,Karnataka,HASSAN,Sesamum,64040,37066
7724,Karnataka,HASSAN,Small millets,3405,1569
7725,Karnataka,HASSAN,Soyabean,187,181
7726,Karnataka,HASSAN,Sugarcane,64368,6572411
7727,Karnataka,HASSAN,Sunflower,136056,83424
7728,Karnataka,HASSAN,Sweet potato,1503,10934
7729,Karnataka,HASSAN,Tapioca,57,602
7730,Karnataka,HASSAN,Tobacco,149545,124527
7731,Karnataka,HASSAN,Tomato,3812,38564
7732,Karnataka,HASSAN,Turmeric,2943,14417
7733,Karnataka,HASSAN,Urad,23321,4875
7734,Karnataka,HAVERI,Arcanut (Processed),721,1007
7735,Karnataka,HAVERI,Arecanut,16509,120342
7736,Karnataka,HAVERI,Arhar/Tur,66120,34808
7737,Karnataka,HAVERI,Atcanut (Raw),721,4856
7738,Karnataka,HAVERI,Bajra,3198,2243
7739,Karnataka,HAVERI,Banana,13056,437291
7740,Karnataka,HAVERI,Beans & Mutter(Vegetable),240,1677
7741,Karnataka,HAVERI,Black pepper,21,123
7742,Karnataka,HAVERI,Brinjal,1077,5088
7743,Karnataka,HAVERI,Cashewnut,351,269.05
7744,Karnataka,HAVERI,Cashewnut Processed,16,1
7745,Karnataka,HAVERI,Cashewnut Raw,16,3
7746,Karnataka,HAVERI,Castor seed,1547,1412
7747,Karnataka,HAVERI,Citrus Fruit,58,974
7748,Karnataka,HAVERI,Coconut ,19966,175612.81
7749,Karnataka,HAVERI,Coriander,3104,439
7750,Karnataka,HAVERI,Cotton(lint),1366118,2355020
7751,Karnataka,HAVERI,Cowpea(Lobia),6623,2184
7752,Karnataka,HAVERI,Dry chillies,363818,334884
7753,Karnataka,HAVERI,Dry ginger,2637,51511.2
7754,Karnataka,HAVERI,Garlic,35976,25664
7755,Karnataka,HAVERI,Gram,27619,11919
7756,Karnataka,HAVERI,Groundnut,412649,352921
7757,Karnataka,HAVERI,Horse-gram,99777,40508
7758,Karnataka,HAVERI,Jowar,925698,844583
7759,Karnataka,HAVERI,Linseed,2327,757
7760,Karnataka,HAVERI,Maize,2065065,5469698
7761,Karnataka,HAVERI,Mango,1607,12343
7762,Karnataka,HAVERI,Mesta,10,17
7763,Karnataka,HAVERI,Moong(Green Gram),207656,57343
7764,Karnataka,HAVERI,Niger seed,13883,3483
7765,Karnataka,HAVERI,Onion,115702,429509
7766,Karnataka,HAVERI,Other  Rabi pulses,26411,4831
7767,Karnataka,HAVERI,Other Fresh Fruits,473,1405
7768,Karnataka,HAVERI,Other Kharif pulses,19834,6387
7769,Karnataka,HAVERI,Papaya,15,39
7770,Karnataka,HAVERI,Peas & beans (Pulses),170,1180
7771,Karnataka,HAVERI,Pome Fruit,217,297
7772,Karnataka,HAVERI,Potato,23,89
7773,Karnataka,HAVERI,Ragi,26193,23362
7774,Karnataka,HAVERI,Rapeseed &Mustard,989,545
7775,Karnataka,HAVERI,Rice,817061,1341133.91
7776,Karnataka,HAVERI,Safflower,30683,20778
7777,Karnataka,HAVERI,Sannhamp,22,6
7778,Karnataka,HAVERI,Sesamum,11147,6235
7779,Karnataka,HAVERI,Small millets,108470,88932
7780,Karnataka,HAVERI,Soyabean,68400,50138
7781,Karnataka,HAVERI,Sugarcane,62087,5356460
7782,Karnataka,HAVERI,Sunflower,160669,93776
7783,Karnataka,HAVERI,Sweet potato,16,237
7784,Karnataka,HAVERI,Tobacco,378,193
7785,Karnataka,HAVERI,Tomato,2767,10199
7786,Karnataka,HAVERI,Turmeric,44,218
7787,Karnataka,HAVERI,Urad,12786,3920
7788,Karnataka,HAVERI,Wheat,22008,13907
7789,Karnataka,KODAGU,Arcanut (Processed),1332,1863
7790,Karnataka,KODAGU,Arecanut,39681,276066
7791,Karnataka,KODAGU,Arhar/Tur,30,17
7792,Karnataka,KODAGU,Atcanut (Raw),1332,8970
7793,Karnataka,KODAGU,Banana,11166,83021
7794,Karnataka,KODAGU,Beans & Mutter(Vegetable),178,1263
7795,Karnataka,KODAGU,Black pepper,124284,336776.9
7796,Karnataka,KODAGU,Brinjal,30,221
7797,Karnataka,KODAGU,Cardamom,151709,10909
7798,Karnataka,KODAGU,Cashewnut,14575,13965.97
7799,Karnataka,KODAGU,Cashewnut Processed,2126,312
7800,Karnataka,KODAGU,Cashewnut Raw,2126,1250
7801,Karnataka,KODAGU,Castor seed,436,376
7802,Karnataka,KODAGU,Citrus Fruit,114,1192
7803,Karnataka,KODAGU,Coconut ,25032,221531.06
7804,Karnataka,KODAGU,Cotton(lint),2,3
7805,Karnataka,KODAGU,Cowpea(Lobia),407,121
7806,Karnataka,KODAGU,Dry chillies,5324,19230
7807,Karnataka,KODAGU,Dry ginger,47529,777887.6
7808,Karnataka,KODAGU,Gram,255,116
7809,Karnataka,KODAGU,Groundnut,269,203
7810,Karnataka,KODAGU,Horse-gram,646,275
7811,Karnataka,KODAGU,Jowar,1,1
7812,Karnataka,KODAGU,Maize,48297,203727
7813,Karnataka,KODAGU,Mango,110,413
7814,Karnataka,KODAGU,Onion,15,88
7815,Karnataka,KODAGU,Other  Rabi pulses,3701,565
7816,Karnataka,KODAGU,Other Fresh Fruits,50,144
7817,Karnataka,KODAGU,Other Kharif pulses,3252,1437
7818,Karnataka,KODAGU,Paddy,40332,134975
7819,Karnataka,KODAGU,Peas & beans (Pulses),113,818
7820,Karnataka,KODAGU,Pome Fruit,52,306
7821,Karnataka,KODAGU,Potato,585,2858
7822,Karnataka,KODAGU,Ragi,6962,9840
7823,Karnataka,KODAGU,Rice,640673,1533538.65
7824,Karnataka,KODAGU,Sesamum,33,22
7825,Karnataka,KODAGU,Sugarcane,7,658
7826,Karnataka,KODAGU,Sunflower,4,2
7827,Karnataka,KODAGU,Sweet potato,605,6193
7828,Karnataka,KODAGU,Tapioca,814,9562
7829,Karnataka,KODAGU,Tobacco,4028,2728
7830,Karnataka,KODAGU,Tomato,14,116
7831,Karnataka,KODAGU,Turmeric,63,323
7832,Karnataka,KOLAR,Arcanut (Processed),72,101
7833,Karnataka,KOLAR,Arecanut,618,1747
7834,Karnataka,KOLAR,Arhar/Tur,103028,79128
7835,Karnataka,KOLAR,Atcanut (Raw),72,486
7836,Karnataka,KOLAR,Bajra,1281,533
7837,Karnataka,KOLAR,Banana,11143,220885
7838,Karnataka,KOLAR,Beans & Mutter(Vegetable),3910,36962
7839,Karnataka,KOLAR,Brinjal,1281,8260
7840,Karnataka,KOLAR,Cashewnut,8538,7473.86
7841,Karnataka,KOLAR,Cashewnut Processed,2344,218
7842,Karnataka,KOLAR,Cashewnut Raw,2344,856
7843,Karnataka,KOLAR,Castor seed,3846,3416
7844,Karnataka,KOLAR,Citrus Fruit,143,2372
7845,Karnataka,KOLAR,Coconut ,37108,299195.17
7846,Karnataka,KOLAR,Coriander,810,96
7847,Karnataka,KOLAR,Cotton(lint),30,53
7848,Karnataka,KOLAR,Cowpea(Lobia),6828,8339
7849,Karnataka,KOLAR,Dry chillies,24885,35852
7850,Karnataka,KOLAR,Dry ginger,7,44
7851,Karnataka,KOLAR,Garlic,32,37
7852,Karnataka,KOLAR,Gram,6351,2053
7853,Karnataka,KOLAR,Grapes,2732,72996
7854,Karnataka,KOLAR,Groundnut,652437,477397
7855,Karnataka,KOLAR,Horse-gram,193338,84289
7856,Karnataka,KOLAR,Maize,194160,446619
7857,Karnataka,KOLAR,Mango,85226,152270
7858,Karnataka,KOLAR,Moong(Green Gram),720,183
7859,Karnataka,KOLAR,Niger seed,9368,2313
7860,Karnataka,KOLAR,Onion,16785,153194
7861,Karnataka,KOLAR,Other  Rabi pulses,1078,188
7862,Karnataka,KOLAR,Other Fresh Fruits,3933,7315
7863,Karnataka,KOLAR,Other Kharif pulses,135559,104921
7864,Karnataka,KOLAR,Paddy,20374,74308
7865,Karnataka,KOLAR,Papaya,274,489
7866,Karnataka,KOLAR,Peas & beans (Pulses),11362,83811
7867,Karnataka,KOLAR,Pome Fruit,2795,9464
7868,Karnataka,KOLAR,Potato,94909,1585983
7869,Karnataka,KOLAR,Ragi,1451951,2343029
7870,Karnataka,KOLAR,Rapeseed &Mustard,11633,3401
7871,Karnataka,KOLAR,Rice,194121,464432
7872,Karnataka,KOLAR,Sesamum,1087,524
7873,Karnataka,KOLAR,Small millets,5672,4050
7874,Karnataka,KOLAR,Sugarcane,14308,1361768
7875,Karnataka,KOLAR,Sunflower,28019,31715
7876,Karnataka,KOLAR,Tomato,14150,124559
7877,Karnataka,KOLAR,Turmeric,5,27
7878,Karnataka,KOLAR,Urad,96,23
7879,Karnataka,KOPPAL,Arhar/Tur,190282,64025
7880,Karnataka,KOPPAL,Bajra,1074271,871344
7881,Karnataka,KOPPAL,Banana,12519,349893
7882,Karnataka,KOPPAL,Brinjal,380,1189
7883,Karnataka,KOPPAL,Castor seed,21105,19729
7884,Karnataka,KOPPAL,Citrus Fruit,157,2598
7885,Karnataka,KOPPAL,Coconut ,10534,83311.48
7886,Karnataka,KOPPAL,Coriander,5426,1344
7887,Karnataka,KOPPAL,Cotton(lint),279344,303085
7888,Karnataka,KOPPAL,Cowpea(Lobia),22402,9319
7889,Karnataka,KOPPAL,Dry chillies,21777,36798
7890,Karnataka,KOPPAL,Gram,429305,193104
7891,Karnataka,KOPPAL,Grapes,59,1885
7892,Karnataka,KOPPAL,Groundnut,736661,501631
7893,Karnataka,KOPPAL,Horse-gram,186834,55129
7894,Karnataka,KOPPAL,Jowar,958424,683821
7895,Karnataka,KOPPAL,Linseed,24740,6956
7896,Karnataka,KOPPAL,Maize,511811,1428441
7897,Karnataka,KOPPAL,Mango,1662,7655
7898,Karnataka,KOPPAL,Mesta,40,51
7899,Karnataka,KOPPAL,Moong(Green Gram),223794,46666
7900,Karnataka,KOPPAL,Niger seed,21513,3778
7901,Karnataka,KOPPAL,Onion,39561,279974
7902,Karnataka,KOPPAL,Other  Rabi pulses,28033,4633
7903,Karnataka,KOPPAL,Other Fresh Fruits,178,361
7904,Karnataka,KOPPAL,Other Kharif pulses,54821,14103
7905,Karnataka,KOPPAL,Papaya,15,33
7906,Karnataka,KOPPAL,Peas & beans (Pulses),318,1860
7907,Karnataka,KOPPAL,Pome Fruit,55,247
7908,Karnataka,KOPPAL,Potato,3,50
7909,Karnataka,KOPPAL,Rapeseed &Mustard,175,49
7910,Karnataka,KOPPAL,Rice,1200229,4257996.46
7911,Karnataka,KOPPAL,Safflower,88522,51623
7912,Karnataka,KOPPAL,Sannhamp,86,19
7913,Karnataka,KOPPAL,Sesamum,157082,71872
7914,Karnataka,KOPPAL,Small millets,77534,30928
7915,Karnataka,KOPPAL,Sugarcane,16365,1450078
7916,Karnataka,KOPPAL,Sunflower,1133019,445754
7917,Karnataka,KOPPAL,Sweet potato,10,74
7918,Karnataka,KOPPAL,Tomato,964,4357
7919,Karnataka,KOPPAL,Turmeric,6,32
7920,Karnataka,KOPPAL,Urad,3092,1023
7921,Karnataka,KOPPAL,Wheat,146737,67694
7922,Karnataka,MANDYA,Arcanut (Processed),804,1124
7923,Karnataka,MANDYA,Arecanut,12753,73406
7924,Karnataka,MANDYA,Arhar/Tur,21773,9573
7925,Karnataka,MANDYA,Atcanut (Raw),804,5415
7926,Karnataka,MANDYA,Bajra,40,39
7927,Karnataka,MANDYA,Banana,20735,451367
7928,Karnataka,MANDYA,Beans & Mutter(Vegetable),783,1381
7929,Karnataka,MANDYA,Black pepper,22,54
7930,Karnataka,MANDYA,Brinjal,959,6522
7931,Karnataka,MANDYA,Cashewnut,18,13.46
7932,Karnataka,MANDYA,Cashewnut Processed,262,23
7933,Karnataka,MANDYA,Cashewnut Raw,262,91
7934,Karnataka,MANDYA,Castor seed,17772,14741
7935,Karnataka,MANDYA,Citrus Fruit,70,1161
7936,Karnataka,MANDYA,Coconut ,348432,3110782.35
7937,Karnataka,MANDYA,Coriander,71,742
7938,Karnataka,MANDYA,Cotton(lint),197,273
7939,Karnataka,MANDYA,Cowpea(Lobia),37260,20448
7940,Karnataka,MANDYA,Dry chillies,11656,14760
7941,Karnataka,MANDYA,Dry ginger,290,5459.1
7942,Karnataka,MANDYA,Garlic,28,33
7943,Karnataka,MANDYA,Gram,28259,13247
7944,Karnataka,MANDYA,Groundnut,65390,51058
7945,Karnataka,MANDYA,Horse-gram,542860,229742
7946,Karnataka,MANDYA,Jowar,23737,24173
7947,Karnataka,MANDYA,Maize,51314,121443
7948,Karnataka,MANDYA,Mango,3362,19151
7949,Karnataka,MANDYA,Moong(Green Gram),9257,2137
7950,Karnataka,MANDYA,Niger seed,29449,7457
7951,Karnataka,MANDYA,Onion,5676,39807
7952,Karnataka,MANDYA,Other  Rabi pulses,10777,1666
7953,Karnataka,MANDYA,Other Fresh Fruits,567,1880
7954,Karnataka,MANDYA,Other Kharif pulses,97888,47284
7955,Karnataka,MANDYA,Paddy,84975,358265
7956,Karnataka,MANDYA,Papaya,23,33
7957,Karnataka,MANDYA,Peas & beans (Pulses),2202,13165
7958,Karnataka,MANDYA,Pome Fruit,208,178
7959,Karnataka,MANDYA,Potato,2896,37830
7960,Karnataka,MANDYA,Ragi,1172834,2044305
7961,Karnataka,MANDYA,Rapeseed &Mustard,3,358
7962,Karnataka,MANDYA,Rice,1330526,4316518.9
7963,Karnataka,MANDYA,Sesamum,81468,52646
7964,Karnataka,MANDYA,Small millets,24,16.1
7965,Karnataka,MANDYA,Soyabean,386,303
7966,Karnataka,MANDYA,Sugarcane,404965,48540138
7967,Karnataka,MANDYA,Sunflower,383,176
7968,Karnataka,MANDYA,Sweet potato,1821,24676
7969,Karnataka,MANDYA,Tapioca,34,342
7970,Karnataka,MANDYA,Tobacco,8,6
7971,Karnataka,MANDYA,Tomato,3066,16873
7972,Karnataka,MANDYA,Turmeric,1027,4845
7973,Karnataka,MANDYA,Urad,7418,2244
7974,Karnataka,MANDYA,Wheat,3,1
7975,Karnataka,MYSORE,Arcanut (Processed),679,482
7976,Karnataka,MYSORE,Arecanut,15969,90497
7977,Karnataka,MYSORE,Arhar/Tur,84912,44974
7978,Karnataka,MYSORE,Atcanut (Raw),679,2382
7979,Karnataka,MYSORE,Bajra,448,213
7980,Karnataka,MYSORE,Banana,34084,790469
7981,Karnataka,MYSORE,Beans & Mutter(Vegetable),526,3594
7982,Karnataka,MYSORE,Black pepper,837,2335.7
7983,Karnataka,MYSORE,Brinjal,1385,11084
7984,Karnataka,MYSORE,Cardamom,21,358
7985,Karnataka,MYSORE,Cashewnut,1143,866.96
7986,Karnataka,MYSORE,Cashewnut Processed,169,15
7987,Karnataka,MYSORE,Cashewnut Raw,169,59
7988,Karnataka,MYSORE,Castor seed,46949,27218
7989,Karnataka,MYSORE,Citrus Fruit,6,98
7990,Karnataka,MYSORE,Coconut ,328227,2458497.92
7991,Karnataka,MYSORE,Coriander,2880,381
7992,Karnataka,MYSORE,Cotton(lint),856488,1353126
7993,Karnataka,MYSORE,Cowpea(Lobia),152788,56556
7994,Karnataka,MYSORE,Dry chillies,26537,36621
7995,Karnataka,MYSORE,Dry ginger,21815,490435
7996,Karnataka,MYSORE,Garlic,204,318
7997,Karnataka,MYSORE,Gram,75696,47665
7998,Karnataka,MYSORE,Groundnut,155490,125767
7999,Karnataka,MYSORE,Horse-gram,900606,405606
8000,Karnataka,MYSORE,Jowar,259874,271172
8001,Karnataka,MYSORE,Linseed,11,3
8002,Karnataka,MYSORE,Maize,452299,1460937
8003,Karnataka,MYSORE,Mango,7542,29536
8004,Karnataka,MYSORE,Mesta,48,54
8005,Karnataka,MYSORE,Moong(Green Gram),94691,29052
8006,Karnataka,MYSORE,Niger seed,51995,14923
8007,Karnataka,MYSORE,Onion,161,838
8008,Karnataka,MYSORE,Other  Rabi pulses,130351,34518
8009,Karnataka,MYSORE,Other Fresh Fruits,702,3583
8010,Karnataka,MYSORE,Other Kharif pulses,376736,205863
8011,Karnataka,MYSORE,Paddy,126446,547978
8012,Karnataka,MYSORE,Papaya,2,3
8013,Karnataka,MYSORE,Peas & beans (Pulses),1324,10322
8014,Karnataka,MYSORE,Pome Fruit,88,499
8015,Karnataka,MYSORE,Potato,1541,9325
8016,Karnataka,MYSORE,Ragi,1228440,1941428
8017,Karnataka,MYSORE,Rapeseed &Mustard,37,10
8018,Karnataka,MYSORE,Rice,2000186,6130754.27
8019,Karnataka,MYSORE,Sesamum,129065,93354
8020,Karnataka,MYSORE,Small millets,7,2
8021,Karnataka,MYSORE,Soyabean,255,213
8022,Karnataka,MYSORE,Sugarcane,159731,17091056
8023,Karnataka,MYSORE,Sunflower,26524,13203
8024,Karnataka,MYSORE,Sweet potato,95,1173
8025,Karnataka,MYSORE,Tapioca,314,2777
8026,Karnataka,MYSORE,Tobacco,1029903,612220
8027,Karnataka,MYSORE,Tomato,3423,35752
8028,Karnataka,MYSORE,Turmeric,28354,164625
8029,Karnataka,MYSORE,Urad,110436,35091
8030,Karnataka,MYSORE,Wheat,4,4
8031,Karnataka,RAICHUR,Arhar/Tur,425304,144445
8032,Karnataka,RAICHUR,Bajra,1060398,651456
8033,Karnataka,RAICHUR,Banana,509,10105
8034,Karnataka,RAICHUR,Brinjal,257,1734
8035,Karnataka,RAICHUR,Castor seed,21782,11065
8036,Karnataka,RAICHUR,Citrus Fruit,635,10596
8037,Karnataka,RAICHUR,Coconut ,3412,37431.97
8038,Karnataka,RAICHUR,Coriander,479,84
8039,Karnataka,RAICHUR,Cotton(lint),649620,1266725
8040,Karnataka,RAICHUR,Cowpea(Lobia),1183,474
8041,Karnataka,RAICHUR,Dry chillies,42969,46872
8042,Karnataka,RAICHUR,Dry ginger,17,223
8043,Karnataka,RAICHUR,Gram,860244,549897
8044,Karnataka,RAICHUR,Grapes,3,89
8045,Karnataka,RAICHUR,Groundnut,812518,582098
8046,Karnataka,RAICHUR,Horse-gram,63305,17727
8047,Karnataka,RAICHUR,Jowar,2478114,2236500
8048,Karnataka,RAICHUR,Linseed,2713,1002
8049,Karnataka,RAICHUR,Maize,19724,63038
8050,Karnataka,RAICHUR,Mango,1350,2914
8051,Karnataka,RAICHUR,Moong(Green Gram),105952,16586
8052,Karnataka,RAICHUR,Niger seed,440,71
8053,Karnataka,RAICHUR,Onion,27088,211583
8054,Karnataka,RAICHUR,Other  Rabi pulses,908,163
8055,Karnataka,RAICHUR,Other Fresh Fruits,165,494
8056,Karnataka,RAICHUR,Other Kharif pulses,6176,1512
8057,Karnataka,RAICHUR,Paddy,172176,716074
8058,Karnataka,RAICHUR,Papaya,32,74
8059,Karnataka,RAICHUR,Peas & beans (Pulses),49,338
8060,Karnataka,RAICHUR,Pome Fruit,45,275
8061,Karnataka,RAICHUR,Rapeseed &Mustard,664,179
8062,Karnataka,RAICHUR,Rice,2603114,7760000.57
8063,Karnataka,RAICHUR,Safflower,110089,75375
8064,Karnataka,RAICHUR,Sannhamp,118,27
8065,Karnataka,RAICHUR,Sesamum,81749,21155
8066,Karnataka,RAICHUR,Small millets,6287,2347
8067,Karnataka,RAICHUR,Soyabean,3,3
8068,Karnataka,RAICHUR,Sugarcane,2918,266448
8069,Karnataka,RAICHUR,Sunflower,2055209,751350
8070,Karnataka,RAICHUR,Sweet potato,18,133
8071,Karnataka,RAICHUR,Tobacco,3724,1914
8072,Karnataka,RAICHUR,Tomato,712,4807
8073,Karnataka,RAICHUR,Turmeric,395,2036
8074,Karnataka,RAICHUR,Urad,1273,614
8075,Karnataka,RAICHUR,Wheat,63565,25687
8076,Karnataka,RAMANAGARA,Arecanut,13698,115915
8077,Karnataka,RAMANAGARA,Arhar/Tur,28600,20423
8078,Karnataka,RAMANAGARA,Bajra,83,95
8079,Karnataka,RAMANAGARA,Banana,14241,445605
8080,Karnataka,RAMANAGARA,Black pepper,42,144.6
8081,Karnataka,RAMANAGARA,Cashewnut,47,33.3
8082,Karnataka,RAMANAGARA,Castor seed,11747,20496
8083,Karnataka,RAMANAGARA,Coconut ,114235,1014872
8084,Karnataka,RAMANAGARA,Coriander,13,6
8085,Karnataka,RAMANAGARA,Cotton(lint),1,3
8086,Karnataka,RAMANAGARA,Cowpea(Lobia),7871,6668
8087,Karnataka,RAMANAGARA,Dry chillies,3717,3589
